Link,Title,Price,Brand,Specifications,Rating,Reviews
https://www.daraz.pk/products/12c-4gb-1-000-gb-10w-i426364045-s2024317570.html?search=1,Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,28999.0,No Brand,128GB,4.9,"[{'Name': 'Amjid H.', 'Review': ""well packed, buht hi acha original mobile,, very fast delivery within just 2 days. good seller, I'm very happy and satisfied, thanks""}, {'Name': 'Usman A.', 'Review': 'mobile is 100% genuine....😍 sealed pack.... seller is so much co operative... 🥰 price is very low than other sellers or market....👍 recommended to all....👍👍 thanks 💚'}, {'Name': '0***8', 'Review': 'Great seller, Awesome, thank you so much.recommended seller'}]"
https://www.daraz.pk/products/oppo-a57-52-hd-display-4gb-ram-64gb-rom-dual-sim-pta-approved-phone-and-box-only-charger-accessories-not-included-mix-color-i436688385-s2098284266.html?search=1,"Oppo A57 - 5.2"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)",13999.0,No Brand,,3.3,"[{'Name': '3***1', 'Review': ""it's really was a good experience , mobile phone has a brand new look, it's performance in future will prove it's ultimate quality and cost effectiveness""}, {'Name': 'Umer F.', 'Review': 'The phone is damaged and is not working . Has been a week that I ordered a return request but haven’t received any rider who can pick up the defected piece'}, {'Name': '*******847', 'Review': 'پلیز سر اپنا چیز واپس لے جاو نہیں چاے ہم'}]"
https://www.daraz.pk/products/samsung-galaxy-a04s-4gb-128gb-official-pta-approved-official-warranty-i429492323-s2045838409.html?search=1,Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,39999.0,No Brand,128GB,4.7,"[{'Name': '3***5', 'Review': 'i loved the phone, its orignal n sealed brand new phone. Thank you seller.'}, {'Name': 'M***.', 'Review': '#11.11 excellent quality'}, {'Name': 'Hassan A.', 'Review': 'mujhe mbl receive howa hai good 👍 in time and same Samsung product Jo market mn 40000 mn mil rhi this wahine daraz pe 32500 mn Melissa hai'}]"
https://www.daraz.pk/products/12-8gb-128gb-50mp-5000mah-i429660348-s2045859828.html?search=1,"Xiaomi Note 12 , 8GB RAM 128GB ROM , 50MP Main Camera , Finger Sensor , 5000mAh Fast Chargiing",49999.0,No Brand,128GB,5.0,"[{'Name': 'Mohsin B.', 'Review': 'Securely packed and delivered. Exactly as described and ordered. There was no Tech Sirat Warranty card in the box. So I have reservations there. Apart from the warranty card All is Well.'}, {'Name': 'Majid R.', 'Review': 'Very good product and delivered on time. so far this year it is the best phone in 50K'}, {'Name': 'arshad I.', 'Review': 'Received same as advertised with color'}]"
https://www.daraz.pk/products/sparx-s7-2gb-ram-32gb-rom-tripple-camera-4000mah-battery-545-display-with-one-year-brand-warranty-and-pta-approved-i434688222-s2089434696.html?search=1,"Sparx S7 2GB Ram 32GB Rom Tripple Camera 4000mAh Battery 5.45"" Display with One year brand warranty and PTA Approved",14999.0,No Brand,,3.6,"[{'Name': 'Dr N.', 'Review': 'MashAllah this seller Rocks once again. shayed kuch pakistanio k isi imaandari k badolat hamara mulk abhi tak salamat hai. Allah apke karobar main bht barkat dey. Excellant product. market main is rate main box pack available nhi. pehlay bhi maine inse Itel ka mobile lia tha wo bhi bht acha tha. Thanks alot seller and specially for Daraz to provide such reliable platform for us. jazak Allah.'}, {'Name': 'Muhammad N.', 'Review': 'not good mobile'}, {'Name': 'Asad V.', 'Review': 'Its not a good phone at all, Purana Software hy Q Mobile jesa chalta bi thk say nahi hy battery bi jaldi low krta hy, Sastay kay chakr ma apna time aur paisa waste na karen. .'}]"
https://www.daraz.pk/products/12-8gb-128gb-667-5000-mah-33w-i432482913-s2064737683.html?search=1,"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",49999.0,No Brand,128GB,4.8,"[{'Name': '3***9', 'Review': 'very nice and Good packing...Jo dekha aur kaha tha wo hi received howa 3rd time received product and excellent Daraz..Thanks'}, {'Name': 'Hamza R.', 'Review': 'It was just awesome thanks daraz thank you so much Seller Same colour and outstanding service quick delivery...'}, {'Name': '3***3', 'Review': 'Grey order kya thw or blue receive hua, Bx yehi waja h jw daraz pr trust ni hota'}]"
https://www.daraz.pk/products/a2-3gb-64gb-8mp-5000mah-i431415621-s2075020731.html?search=1,"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",19999.0,No Brand,64GB,4.5,"[{'Name': 'Majid R.', 'Review': 'Best mobile in this price I recommend others to buy this specially from this seller Seller is very good responsive #ReviewWorldCup'}, {'Name': 'Gul N.', 'Review': 'ماشا ﷲ اوریجنل پیکنگ اور فاسٹ ڈلیوری قابل اعتماد سیلر شکریہ'}, {'Name': 'Atika K.', 'Review': 'Boht acha tajurba,raha, very kind perdon seller,,her bat ka boht achy sy reply kia,,mjhy ordrr jaldi chahye tha within 2 days mien order milgya,,box pack packing,,delivery bhi fast hui, ,Allah is seller k karobar mien taraqi dy'}]"
https://www.daraz.pk/products/20-8gb-ram-256gb-5000mah-pta-i432856844-s2101369194.html?search=1,Tecno CAMON 20 8GB RAM-256GB ROM 5000MAH BATTERY PTA APPROVED OFFICIAL BRAND WARRANTY,45496.0,No Brand,256GB,4.5,"[{'Name': 'A***.', 'Review': ""#11.11 The phone with the accessories seems fine but the back side of the phone in black color was not as shown in picture, rather it's kinda green and black mixed with a plain surface.""}]"
https://www.daraz.pk/products/samsung-galaxy-a04-65-inch-display-3gb-ram-32gb-rom-i396504249-s1921861685.html?search=1,"Samsung Galaxy A04 - 6.5"" Inch Display - 3GB RAM - 32GB ROM",23499.0,No Brand,32GB,5.0,"[{'Name': 'Syed H.', 'Review': '#11.11 i am very existed and happy, unbelievable delivery time👏, while a quality same as shown on daraz app store. I will highly recommended the seller. thank you 😊 for supplier’s and daraz.'}, {'Name': 'Muhammad S.', 'Review': 'Great Mobile.'}]"
https://www.daraz.pk/products/tecno-camon-20-8gb256gb-64-mp-camera-5000-mah-battery-667-i428102257-s2035159540.html?search=1,"Tecno Camon 20 - 8GB/256GB - 64 MP Camera - 5000 mAH- Battery - 6.67""",49999.0,Tecno,256GB,4.7,"[{'Name': 'M. F.', 'Review': 'Thanks for Daraz & Tecno Flagship store Mobile boat acha hai or pin packed hai deliver bhi 1 din hogya. I am very happy once againThanks for Daraz & Tecno Flagship store.'}, {'Name': 'A***.', 'Review': ""This is my first experience buying a phone from Daraz. it's good for me. The phone is ok! non-repack/non-active. I am 100% satisfied for daraz only for this product only! Tecno 20 camon""}, {'Name': 'Z***.', 'Review': 'thank you so much Tecno Company Zaberdast mobile hy aaj hi lunching ceremony thi or aaj hi mil gaya once again thank you so much Tecno'}]"
https://www.daraz.pk/products/13t-12gb-256gb-1-pta-i433497804-s2080954311.html?search=1,Xiaomi 13T (12GB-256GB) PTA Approved With Official 1 Year Warranty,169999.0,Xiaomi,256GB,4.5,"[{'Name': 'Muhammad A.', 'Review': 'Genuine and Excellent Product. Loved the fast delivery and the mobile itself. Thanks #11.11 got it on discount. will recommend the seller and Daraz to others for quality and speed. Excellent Packing as well, Package packed in bubble wrap and was originally a sealed pin pack box. All accessories included, only handsfree missing by the company...😭 Other than that The feel of the mobile is amazing, is light weight and fast... Applied 144hz from get go. Was a lovely experience by Daraz. Thanks!'}, {'Name': 'Muhammad A.', 'Review': ""I got my parcel timely I'm satisfied with my purchase. I bought it in official price before 11.11 but no gift 🎁""}, {'Name': 'Muhammad A.', 'Review': ""order placed on 15th and received today (21.09.23) daraz should work on speedy delivery. packing was good. the box was sealed packed and includes a mobile, a transparent cover, sim eject pin, cable and a 67w charger. trusted supplier. the only week point of the seller is that it doesn't reply instantly. takes too much time for reply even replied after 2 to 3 days. any ways .... thanks to daraz and the supplier. Happy yo receive my order.""}]"
https://www.daraz.pk/products/30-8gb-128gb-5000mah-i431382940-s2064284782.html?search=1,Infinix Hot 30 || 8GB+8GB Ram 128GB Rom || 5000mAh Battery,36999.0,No Brand,128GB,4.7,"[{'Name': '3***1', 'Review': 'Mobile is original as shown in the picture I give 5 Star to the seller honest seller But the leopard courier is third class delivery they could not deliver thier behaviour is very rude'}, {'Name': 'Fatima S.', 'Review': 'Bohat zabardast phone aya h same as shown mujha pehla dar tha k fake na ho but ya fake nai tha 10/10 ❤️❤️❤️'}, {'Name': 'Naveed A.', 'Review': '#11.11 .Excellent service by daraz.purchase on installment cheaper then market.thanks daraz'}]"
https://www.daraz.pk/products/30-8gb-256gb-64mp-5000mah-i428260994-s2049065109.html?search=1,"Infinix Note 30 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",46999.0,No Brand,256GB,4.7,"[{'Name': 'G***.', 'Review': 'Meny jo socha tha us sy kahi gunna ziyad achi cheez paayi bhut zabadast hai hai dabba pack and One year warranty m'}, {'Name': '3***1', 'Review': 'thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘'}, {'Name': 'K***.', 'Review': 'The phone is a star and the seller is a gem. I am always an Infinix phone lover but this one is the best of all. Phones speaker sound quality is pretty good with JBL and HiRes sound. All round fast charging works with any PD 3 charger, irrespective of brand and cable. screen brightness is excellent even if not AMOLED. The golden leather back add premium and flagship look to the phone. Thanks to the seller for answering the queries promptly and sending the pin packed, unactivated phone'}]"
https://www.daraz.pk/products/12-air-8gb-128gb-wach-5000mah-i432544717-s2064878271.html?search=1,Redmi 12 || 8GB Ram 128GB Rom || 5000mAh Battery,42999.0,No Brand,128GB,4.7,"[{'Name': 'Dhanesh K.', 'Review': 'well and protected packed, delivered well before defined time. original and PTA approved device. and yes prices were more competitive than other sellers on Redmi store. just seller need to improve chat response and response time whereas he also responded chat and ensured proper and regional product delivery. good experience with seller so far.'}, {'Name': 'Muhammad S.', 'Review': 'Booked on 11.11.23 and delivered on 15.11.23 i.e fast delivery, original and same product i ordered. Well packaged but warranty card is not available in th box.'}, {'Name': 'Wasi U.', 'Review': 'Very good service by seller, this is my second order. Product delivered on time and accuretly.'}]"
https://www.daraz.pk/products/vivo-v29e-5g-88gb-extended-ram-256gb-rom-50mp-af-group-selfie-120hz-amoled-display-i437889286-s2113900508.html?search=1,vivo V29e 5G - 8+8GB Extended RAM - 256GB ROM - 50MP AF Group Selfie - 120Hz Amoled Display,109999.0,Vivo,256GB,3.8,"[{'Name': 'K***.', 'Review': 'box was damaged. there was no seal on a box mobile was used .the gift they shown in pictures was different from what they sent .very bad experience .'}, {'Name': 'Iijaz A.', 'Review': 'mobiles itna mahnga lia battery time not good jo gift beja wo to bilcul h bekar ha is se acha 1000 ma jo daraz se order kary wo best ha main cheez no seal on the box box fully opened too much dispoint to see the mob and gift no handfree charger b i think change tha 3 ganty ma full charge karta din ma 2 bar charge karna parta but'}, {'Name': 'Aftab A.', 'Review': 'Nice mobile and good delivery.'}]"
https://www.daraz.pk/products/12c-4gb-128-50-mp-al-5000-mah-i425099135-s2013184806.html?search=1,"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",28999.0,No Brand,128GB,4.5,"[{'Name': 'Dr M.', 'Review': 'ma samajhta hon mobile bohat achha ha fast ha camera achha ha lakin isma apko home screen pr hi ads milna shuru ho jainga jo hr kuch seconds bad start ho jainga ye bohat annoying experience ha'}, {'Name': 'Shahzad Y.', 'Review': ""Very satisfied....good experience.recieved in just two day's.""}, {'Name': 'A***.', 'Review': 'Great new packed Phone Same like as pictures Awesome battery timing Camera result Everything is great Thank you'}]"
https://www.daraz.pk/products/infinix-hot-30-play-682-inch-display-4gb-ram-64gb-12gb-rom-i427479408-s2032892687.html?search=1,"Infinix Hot 30 Play - 6.82"" Inch Display - 4GB RAM - 64GB / 12GB ROM",29899.0,No Brand,64GB,4.7,"[{'Name': 'Bakhtawar S.', 'Review': 'The phone is very nice although the delivery was a little slow. The price was higher than the market even after discounts which is very disappointing.'}, {'Name': 'Faisal A.', 'Review': 'Alhumdulillah Thank you Seller and Daraz'}, {'Name': 'Asfand A.', 'Review': ""the product is same as shown price was higher than market price but it's good and same as shown recommend 👍❤😊""}]"
https://www.daraz.pk/products/combo-deal-imported-brand-new-vivo-y85-pta-approved-626-full-hd-display-vivo-y85a-dual-sim-4gb-ram-mobile-64gb-rom-snapdragon-processor-fingerprint-sensor-android-oreo-i437119886-s2102469408.html?search=1,Combo Deal - Vivo Y85 - Dual Sim PTA Approved - Vivo Y85a - 4GB RAM Mobile - Snapdragon Mobile,16998.0,No Brand,64GB,3.5,"[{'Name': 'Mohammad A.', 'Review': 'Battery Timing 🪫 Too Low 😞🔅 Looks wize Mobile Fresh!! Double Click On & Off Screen not working 😞 After I enabled Others 😕 sides remaining to clear And final Review!'}]"
https://www.daraz.pk/products/imported-oppo-a57-with-box-charger-dual-sim-approved-3gb-ram-mobile-snapdragon-processor-mobile-i437875086-s2119073366.html?search=1,Imported Oppo A57 with Box Charger - Dual Sim Approved - 3GB RAM Mobile - Snapdragon Processor Mobile,12993.0,No Brand,32GB,5.0,
https://www.daraz.pk/products/s23-8-128-5000mah-i433716549-s2081356367.html?search=1,Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,31000.0,No Brand,,4.8,"[{'Name': 'Rana A.', 'Review': 'Very nice 👍 mobile'}, {'Name': 'Khan S.', 'Review': 'it is more than perfect... thanks daraz and thanks dealer'}, {'Name': 'syeda', 'Review': '😅thri preshni thi mehngi chez phli dfa daraz sy buy krty hue k pta k orignle hgi k ni but dekh k sary doubt clear ho gye daraz ki dlivry srwis bht slow hti ja re bki fon A1h 😍'}]"
https://www.daraz.pk/products/20-8gb-8gb-256gb-5000-mah-i428986336-s2045897546.html?search=1,TECNO CAMON 20 - 8GB+8GB RAM 256GB ROM - 5000 mAh Battery,46399.0,No Brand,256GB,5.0,"[{'Name': '3***6', 'Review': 'waqt se pehly Dilevry hogai. mob b new he. jazakallah dear'}]"
https://www.daraz.pk/products/a60s-wach-4gb-128gb-wach-66-mah-i431406016-s2057010875.html?search=1,Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh,22999.0,No Brand,128GB,4.9,"[{'Name': '3***9', 'Review': 'honest seller fast shipping phone is very good camera results also nice all over good phone and I ordered again'}, {'Name': 'reeb', 'Review': 'Original product, good service and quick delivery.'}, {'Name': '3***9', 'Review': 'Got the parcel in 2 days. Seller was way too helpful. Product is genuine, PTA approved. 12 months warranty from Advance Telecom. A nice handful and cost effective mobile phone. Highly recommend.'}]"
https://www.daraz.pk/products/y81-622-hd-display-dual-sim-6gb-ram-128gb-rom-android-oreo-pta-approved-phone-and-box-only-no-charger-no-accessories-included-i436693426-s2098327886.html?search=1,"Y81 - 6.22"" HD Display - Dual Sim - 6GB RAM - 128GB ROM - Android Oreo - PTA Approved - Phone And Box Only (No Charger, No Accessories Included)",17999.0,No Brand,,,
https://www.daraz.pk/products/30-8gb-256gb-i433100478-s2101350773.html?search=1,Infinix Note 30 8GB Ram 256GB Memory,45498.0,No Brand,256GB,5.0,"[{'Name': 'Syed O.', 'Review': '#11.11 Very good phone and timely delivered.. impressive service'}, {'Name': 'Sakina R.', 'Review': 'phone is so fine , no any scratches. phone accessories bhi complete thi, also service is soo perfect.'}, {'Name': 'SYED T.', 'Review': 'delivered same as shown.'}]"
https://www.daraz.pk/products/2gb-x5-32gb-65-5000mah-i425133239-s2013216692.html?search=1,HONOR X5 - 2GB RAM 32GB ROM - 6.5 Inch - Dual SIM - 5000mAh Battery,19499.0,No Brand,32GB,4.0,"[{'Name': 'S***.', 'Review': ""Warranty card is not there. I guess it's not new""}]"
https://www.daraz.pk/products/oppo-a37-dual-sim-approved-2gb-ram-mobile-phone-only-no-charger-box-and-accessories-included-i439325276-s2126522354.html?search=1,"Oppo A37 – Dual Sim Approved – 2Gb Ram Mobile - Phone Only (No Charger, Box and Accessories Included)",9996.0,No Brand,16GB,5.0,"[{'Name': 'Aqib A.', 'Review': 'Very good and nice mobile'}]"
https://www.daraz.pk/products/30-4-gb-64-gb-8-mp-16-mp-qvga-li-po-6000-mah-i427233504-s2030846651.html?search=1,"Infinix Hot 30 Play RAM 4 GB ROM 64 GB Front Camera 8 MP Back Camera 16 MP + QVGA Battery Type Li-Po 6000 mAh, non-removable",29980.0,No Brand,64GB,4.7,"[{'Name': 'Muhammad A.', 'Review': 'Aoa Jaisa bola waisa he mobile mila bohat khushi howi seller bi bohat cooperative ha jo color kaha wohi bheja thx seller market rate se kam pr mila zbrdst shabash'}, {'Name': '3***6', 'Review': 'Highly recommended beautiful Mobile thank you seller 😍'}, {'Name': 'Zain N.', 'Review': 'Color was different than I order. I ordered purple but got black. The box of phone was already opened. Bad experience.'}]"
https://www.daraz.pk/products/10-8gb-128gb-50-mp-5000mah-i432744611-s2082293665.html?search=1,"Tecno Spark 10 Pro , 8GB RAM 128GB ROM , Back Camera 50 MP , fingersensor , 5000mAh Battery",37999.0,No Brand,128GB,4.7,"[{'Name': 'Samia R.', 'Review': 'pehli br draz sy itni mehnghi cheez li ha. i was so scared. wo b advance payment py. ak tu is me headfone include nhi. wo msla company ka ha. dusra black color order kia ta. seller ny bina pochy yh bej dia. itna issue ni h at least ak br pochna chye na? i pay 41000 for it k market sy b zada h. wo b adjustable h. phone mujy bht psnd aya isk features. clr ghlt bejny ki wja giving 4 star.'}, {'Name': '3***8', 'Review': 'Perfect Mobile reasonable price , Delivery with in 2days Seller was good Thankyou so much'}, {'Name': 'View P.', 'Review': '- Very good quality built - Good performance - Safely delivered - Good seller service'}]"
https://www.daraz.pk/products/redmi-12-679-inch-display-8gb-ram-128gb-rom-i428779197-s2045906124.html?search=1,"Redmi 12 - 6.79"" Inch Display - 8GB RAM - 128GB ROM",43950.0,No Brand,128GB,4.8,"[{'Name': 'Wasi U.', 'Review': 'Thanks Daraz and seller, excellent service same as shown in picture and producg receive in 3 days'}, {'Name': 'Aitsam P.', 'Review': 'buht pyari device h original PTA approved h thanks daraz and seller. ❤️❤️'}, {'Name': 'i***z', 'Review': 'original product hy A1 quality ky sath...munsab price ma... thanks'}]"
https://www.daraz.pk/products/12-8gb-1-000-gb-128-20-33-i421271122-s1988956005.html?search=1,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,50699.0,No Brand,128GB,4.8,"[{'Name': 'Faheem Y.', 'Review': 'Deliver on time good product 👍'}, {'Name': 'Waqar B.', 'Review': 'Product quality is good as per the expectations, its value for money. But price is comparatively bit high as per the market.'}, {'Name': 'daud A.', 'Review': 'original product delivered .... reliable seller ....... timely delivered ....!'}]"
https://www.daraz.pk/products/nokia-c31-smartphone-with-675-hd-display-and-5050-mah-non-removable-battery-4gb-ram-128gb-rom-android-12-os-2-years-quarterly-security-updates-13mp-triple-rear-and-selfie-cameras-pta-approved-i377709677-s1863875966.html?search=1,"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",33999.0,Nokia,128GB,4.2,"[{'Name': 'Ahmad M.', 'Review': 'Bht acha mobile h😍hm bht khush hain itna acha r discount py mobile khareda hmny ❤️thank you so much daraz and seller 💕😍seller is really very cooperative 😍Allah apko khush rkhy amen. ❤️Jo Jo chez mentioned h description mein. Wo sb delivered hoi h😍💙'}, {'Name': 'SHAHID A.', 'Review': 'excellent mobile with brand name on this price with 2 years security warranty. 👍'}, {'Name': 'Muhammad A.', 'Review': 'Best mobile in this price. Big screen he. Nicely raped by seller. Recommended for midrange persons.'}]"
https://www.daraz.pk/products/redmi-12c-4gb-ram-5000mah-battery-fingerprint-sensor-i424648944-s2011336201.html?search=1,Redmi 12C 4GB Ram 5000mAh Battery Fingerprint Sensor,27999.0,No Brand,128GB,4.6,"[{'Name': 'Sheikh M.', 'Review': 'Experience was good, delivery on time'}, {'Name': 'Abbas ?.', 'Review': '#11.11 mashallah buhat he achi product hai daraz NO.1 app in Asia thank you daraz thank you saller❤️❤️❤️❤️❤️❤️'}, {'Name': 'durreshahwar A.', 'Review': 'ordered 2 phones from the seller it was recieved in pinpack condition and this one is working fine ALHAMDULILAH'}]"
https://www.daraz.pk/products/105-106-i435219469-s2089274871.html?search=1,Nokia 105 Nokia 106 Dual Sim Box Pack Non Warranty,2999.0,No Brand,,4.4,"[{'Name': 'Tanweer A.', 'Review': 'ALHAMDULILLAH ACHA MOBILE NIKLA.... JAZAK ALLAH DARAZ.... MN NY DARAZ SY DO MERTABA MOBILE MANGWAYA HY'}, {'Name': '3***8', 'Review': ''}, {'Name': 'Aman K.', 'Review': 'ok, satisfied but it was Nokia 105 not Nokia 106.'}]"
https://www.daraz.pk/products/redmi-note-12-667-inch-display-8gb-ram-128gb-rom-i422415065-s1998747923.html?search=1,"Redmi Note 12 - 6.67"" Inch Display - 8GB RAM - 128GB / 256GB ROM",50950.0,No Brand,128GB,3.6,"[{'Name': 'Abubakar M.', 'Review': 'Just received didn’t open yet, Took 16 days to deliver. Daraz had no idea and could not help at all. Somebody should pay for this delay.'}, {'Name': 'Omair', 'Review': 'The product received well packed and within timeline. Comes with e-warranty so nothing to worry about. Nice n cooperative seller.'}, {'Name': 'Syed O.', 'Review': '#11.11 Very good phone set.. recommended'}]"
https://www.daraz.pk/products/infinix-hot-30-8gb128gb-android-13-678-display-5000-mah-battery-i436825331-s2101354359.html?search=1,"Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",37999.0,No Brand,128GB,4.2,"[{'Name': 'Zulfiqar S.', 'Review': 'برانڈ اوریجنل تھا پی ٹی اے اپروول تھا نان ایکٹو تھا میں نے خود ایکٹو کیا دراز کا سیلر تھینک یو ڈبے پہ پی ٹی اے اپروول نہیں لکھا اور وارنٹی کارڈ بھی نہیں ہے جب نیٹ پہ چیک کیا وارنٹی سٹارٹ وی اسی دن ہوئی جب ایکٹو کیا میں نے ان لائن وارنٹی موجود ہے پورے ایک سال کی اور پی ٹی اے پہ جب چیک کیا تو پی ٹی اے اپروول بھی ہے بٹ کارڈ نہیں ہے'}, {'Name': 'Osama S.', 'Review': 'everything went smoothly It took 3 days to get it delivered.'}, {'Name': 'syed U.', 'Review': 'good product highly recommended thanks Daraz #11.11'}]"
https://www.daraz.pk/products/a2-3gb-4gb-65-ips-5000-mah-i431941132-s2060289933.html?search=1,"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery",19999.0,No Brand,64GB,4.8,"[{'Name': 'Essa B.', 'Review': 'EXCELLENT PACKING 👌& MOBILE ORIGINAL AS PER SELLER DESCRIBED. HIGHLY RECOMMENDED 👍. MOBILE IS SO CUTE & SLIM LIGHT WEIGHT. MOBILE WORKING GREAT & CHARGING FASTLY. MOBILE WITH ANDRIOD 13 VERSION & MOBILE SPEED FOR REGULAR USAGE BEST. HONEST & BEST SELLER WITH HUGE DISCOUNTS. ALL ACCESSORIES INCLUDED. DARAZ BEST.'}, {'Name': 'Asad U.', 'Review': 'Good Mobile Genuine, Trusted Seller.. Thank You So Much.........'}, {'Name': 'Sajid A.', 'Review': 'Same received as shown. Thanks a lot of seller and daraz also. 👍❤️👍'}]"
https://www.daraz.pk/products/6gb-y17s-128gb-g85-656-ips-5000-mah-15-i434165099-s2094165661.html?search=1,"Vivo Y17s , 6GB Ram 128GB Rom , Mediatek Helio G85 , 6.56 Inches IPS Display , 5000 mAh- Fast battery 15W",44999.0,No Brand,128GB,5.0,"[{'Name': 'Ghazia R.', 'Review': 'Amazing, delivered on time and quality is amazing'}]"
https://www.daraz.pk/products/20-8gb-256gb-64mp-5000mah-i430328036-s2060801927.html?search=1,"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",48999.0,No Brand,256GB,4.9,"[{'Name': 'Azfar K.', 'Review': 'mobile bilkol original hae or bhot achi packing Kar k vendor nae Bheja or Kafi fast delivery thi 2 days Mae mare pass pohanch gaya thanks to daraz team and vendor and Lapboard company.'}, {'Name': 'M***.', 'Review': 'Seller is very cooperative. Had a very good experience buying this cellphone. Original product and professionalism from seller is more than good.'}, {'Name': 'Muaz M.', 'Review': 'everything is fine'}]"
https://www.daraz.pk/products/7-hd-2gb-2gb-64gb-66-hd-5000-mah-i427598680-s2031585109.html?search=1,"infinix Smart 7 HD , 2GB + 2GB Ram 64GB Rom , 6.6 Inches HD , 5000 mAh- Battery",21399.0,No Brand,64GB,4.9,"[{'Name': 'Guest G.', 'Review': 'Product is original. Charger, Cable, Protector & cover was also present in box. Only system of warranty is unclear. Delivery was very late.'}, {'Name': '**********84', 'Review': 'very nice PTA prove nice bht bht Khushi hoi mobile dykh kr thanks draz'}, {'Name': 'S***.', 'Review': 'We get it fast delivery and good item with warranty'}]"
https://www.daraz.pk/products/4gb-4gb-10c-128gb-66-ips-90hz-5000-mah-18w-i423152535-s2045830936.html?search=1,"Tecno Spark 10C , 4GB + 4GB Ram 128GB Rom , 6.6 Inches IPS Display 90Hz , 5000 mAh- Fast battery 18W wired",30499.0,No Brand,128GB,4.5,"[{'Name': 'Raeessagar', 'Review': 'mashallah bohat pyara mobile phone hai charj 5.0 zabadat hai'}, {'Name': 'Maniha A.', 'Review': 'very amazing product 👏😄'}, {'Name': 'aziz A.', 'Review': ''}]"
https://www.daraz.pk/products/zte-a52-4gb-64gb-5000mah-i380101546-s1873544626.html?search=1,ZTE Blade A52 || 4GB Ram 64GB Rom || 5000mAh Battery ||Fingerprint Sensor,19999.0,No Brand,64GB,4.0,"[{'Name': 'ismail', 'Review': ''}, {'Name': 'Naresh K.', 'Review': 'Mobile Acha tha jo Color manga tha wohi send kia seller ne thanks'}, {'Name': 'MOHSIN I.', 'Review': 'good set lakin colour jo manga wo nhe mila tha bus...'}]"
https://www.daraz.pk/products/7-13-mp-4gb-64gb-5000-mah-i432049716-s2080852409.html?search=1,"Infinix Smart 7 , Back Camera 13 MP , 4GB RAM 64GB ROM , Fingerprint , 5000 mAh Battery",25999.0,No Brand,64GB,5.0,"[{'Name': 'Muhammad F.', 'Review': 'Nice one receive same as pic and good packing nice seller service and PTA approve device very nice..❤❤❤'}, {'Name': 'Muhammad F.', 'Review': 'very nice good 👍👍👍'}, {'Name': 'ahmedurrehman', 'Review': 'good quality phone worth buying product. same as shown in pics fast and durable set seller is also good. 11.11sell was very beneficial and helpful for me to buy good phone'}]"
https://www.daraz.pk/products/10-8-gb-128-gb-32-mp-50-mp-i430742292-s2054564300.html?search=1,Tecno Spark 10 Pro RAM 8 GB ROM 128 GB front Camera 32 MP Back Camera 50 MP Battery Type5000 mAh,37999.0,No Brand,128GB,4.8,"[{'Name': 'Muhammad I.', 'Review': 'seller is very cooperative and well manner. I will recommend. I have received techno spark 10 pro same as I ordered. I will give him five star because I requested him to deliver the mobile as soon as possible and he did the same I have received my parcel in 2 days only . I loved to buy again from him. thanks'}, {'Name': 'Hina F.', 'Review': 'Today I received my ordar 1st ko ordar kiya tha. 3 days mai recive hogya jaisa dekha tha waisa ge aya color ja issue tha tu seller nai contact kiya I appreciated hus effort set sach m bht acha hy'}, {'Name': 'sidra K.', 'Review': 'Masha allah bht acha mobile Hy. delivery bht jaldi hogai Hy. .... thank you so much'}]"
